movieId,title,clean_title,genres,year,avg_rating,rating_count,tags
133645,Carol (2015),Carol,Drama|Romance,2015,4.0,1,drama romance drama romance drama romance decade2010
133712,Office Romance (1977),Office Romance,Comedy|Romance,1977,3.75,2,comedy romance comedy romance comedy romance decade1970
133716,Bootleggers (1961),Bootleggers,Comedy|Crime,1961,4.5,1,comedy crime comedy crime comedy crime decade1960
133771,The Lobster (2015),The Lobster,Comedy|Romance|Sci-Fi,2015,4.0,7,comedy romance scifi comedy romance scifi comedy romance scifi decade2010
133780,Güeros (2014),Güeros,Comedy|Drama,2014,3.0,1,comedy drama comedy drama comedy drama decade2010
133782,Maggie (2015),Maggie,Drama|Horror|Thriller,2015,3.75,0,drama horror thriller drama horror thriller drama horror thriller decade2010
133798,Hot Pursuit (2015),Hot Pursuit,Action|Comedy,2015,3.75,0,action comedy action comedy action comedy decade2010
133802,Slow West (2015),Slow West,Action|Thriller|Western,2015,4.25,2,action thriller western action thriller western action thriller western decade2010
133832,The Green Inferno (2014),The Green Inferno,Horror|Thriller,2014,3.5,1,horror thriller horror thriller horror thriller decade2010
133867,Barely Lethal (2015),Barely Lethal,Action|Adventure|Comedy,2015,4.5,1,action adventure comedy action adventure comedy action adventure comedy decade2010
133879,Carry On Don't Lose Your Head (1966),Carry On Don't Lose Your Head,Comedy,1966,4.0,1,comedy comedy comedy decade1960
134004,What Love Is (2007),What Love Is,Comedy|Romance,2007,5.0,1,comedy romance comedy romance comedy romance decade2000
134019,The Monkey King (1964),The Monkey King,Animation,1964,3.5,1,animation animation animation decade1960
134021,5 to 7 (2014),5 to 7,Comedy|Drama|Romance,2014,3.75,0,comedy drama romance comedy drama romance comedy drama romance decade2010
134041,Afonya (1975),Afonya,Comedy|Drama|Romance,1975,4.0,1,comedy drama romance comedy drama romance comedy drama romance decade1970
134095,My Love (2006),My Love,Animation|Drama,2006,5.0,1,animation drama animation drama animation drama decade2000
134109,Radio Day (2008),Radio Day,Comedy,2008,5.0,1,comedy comedy comedy decade2000
134130,The Martian (2015),The Martian,Adventure|Drama|Sci-Fi,2015,4.03,47,adventure drama scifi adventure drama scifi adventure drama scifi decade2010
134158,Return to Sender (2015),Return to Sender,Thriller,2015,3.75,0,thriller thriller thriller decade2010
134170,Kung Fury (2015),Kung Fury,Action|Comedy|Fantasy|Sci-Fi,2015,3.92,6,action comedy fantasy scifi action comedy fantasy scifi action comedy fantasy scifi decade2010
134184,Elections Day (2007),Elections Day,Comedy,2007,4.5,1,comedy comedy comedy decade2000
134214,Youth (2015),Youth,Drama,2015,3.5,4,drama drama drama decade2010
134246,Survivor (2015),Survivor,Action|Thriller,2015,3.75,0,action thriller action thriller action thriller decade2010
134248,Hot Girls Wanted (2015),Hot Girls Wanted,Documentary,2015,3.0,1,documentary documentary documentary decade2010
134252,That Munchhausen (1979),That Munchhausen,Comedy|Drama|Fantasy,1979,4.5,1,comedy drama fantasy comedy drama fantasy comedy drama fantasy decade1970
134326,The Taming of the Scoundrel (1980),The Taming of the Scoundrel,Comedy,1980,4.5,1,comedy comedy comedy decade1980
134334,Phir Hera Pheri (2006),Phir Hera Pheri,Comedy,2006,4.5,1,comedy comedy comedy decade2000
134368,Spy (2015),Spy,Action|Comedy|Crime,2015,3.87,15,action comedy crime action comedy crime action comedy crime decade2010
134393,Trainwreck (2015),Trainwreck,Comedy|Romance,2015,3.79,7,comedy romance comedy romance comedy romance decade2010
134515,BMX Bandits (1983),BMX Bandits,Adventure|Crime|Drama,1983,3.0,1,adventure crime drama adventure crime drama adventure crime drama decade1980
134524,Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles (2014),Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles,Documentary,2014,3.0,1,documentary documentary documentary decade2010
134528,Aloha (2015),Aloha,Comedy|Drama|Romance,2015,3.75,0,comedy drama romance comedy drama romance comedy drama romance decade2010
134775,Dragon Blade (2015),Dragon Blade,Action|Adventure|Drama,2015,3.75,0,action adventure drama action adventure drama action adventure drama decade2010
134783,Entourage (2015),Entourage,Comedy,2015,3.75,0,comedy comedy comedy decade2010
134796,Bitter Lake (2015),Bitter Lake,Documentary,2015,5.0,1,documentary documentary documentary decade2010
134808,No Way Jose (2015),No Way Jose,Comedy,2015,3.75,0,comedy comedy comedy decade2010
134847,Ghost Graduation (2012),Ghost Graduation,Comedy,2012,5.0,1,comedy comedy comedy decade2010
134849,Duck Amuck (1953),Duck Amuck,Animation|Children|Comedy,1953,4.0,1,animation children comedy animation children comedy animation children comedy decade1950
134853,Inside Out (2015),Inside Out,Adventure|Animation|Children|Comedy|Drama|Fantasy,2015,4.17,36,adventure animation children comedy drama fantasy adventure animation children comedy drama fantasy adventure animation children comedy drama fantasy decade2010
134859,The Wolfpack (2015),The Wolfpack,Documentary,2015,3.5,1,documentary documentary documentary decade2010
134881,Love & Mercy (2014),Love & Mercy,Drama,2014,4.33,3,drama drama drama decade2010
135133,The Hunger Games: Mockingjay - Part 2 (2015),The Hunger Games: Mockingjay - Part 2,Adventure|Sci-Fi,2015,3.94,9,adventure scifi adventure scifi adventure scifi decade2010
135137,Pixels (2015),Pixels,Action|Comedy|Sci-Fi,2015,3.33,3,action comedy scifi action comedy scifi action comedy scifi decade2010
135143,Fantastic Beasts and Where to Find Them (2016),Fantastic Beasts and Where to Find Them,Fantasy,2016,3.92,12,fantasy fantasy fantasy decade2010
135198,The Hairdresser (2010),The Hairdresser,Comedy|Drama,2010,4.0,1,comedy drama comedy drama comedy drama decade2010
135216,The Star Wars Holiday Special (1978),The Star Wars Holiday Special,Adventure|Children|Comedy|Sci-Fi,1978,3.75,0,adventure children comedy scifi adventure children comedy scifi adventure children comedy scifi decade1970
135288,Mr. Holmes (2015),Mr. Holmes,Drama|Mystery,2015,3.0,1,drama mystery drama mystery drama mystery decade2010
135436,The Secret Life of Pets (2016),The Secret Life of Pets,Animation|Comedy,2016,3.75,4,animation comedy animation comedy animation comedy decade2010
135456,Ghost in the Shell: Stand Alone Complex - The Laughing Man (2005),Ghost in the Shell: Stand Alone Complex - The Laughing Man,Action|Animation|Crime|Sci-Fi,2005,3.25,2,action animation crime scifi action animation crime scifi action animation crime scifi decade2000
135518,Self/less (2015),Self/less,Action|Mystery|Sci-Fi|Thriller,2015,3.5,1,action mystery scifi thriller action mystery scifi thriller action mystery scifi thriller decade2010
135532,The Last Witch Hunter (2015),The Last Witch Hunter,Action|Adventure|Fantasy,2015,4.0,2,action adventure fantasy action adventure fantasy action adventure fantasy decade2010
135534,Krampus (2015),Krampus,Comedy|Fantasy|Horror,2015,3.5,1,comedy fantasy horror comedy fantasy horror comedy fantasy horror decade2010
135536,Suicide Squad (2016),Suicide Squad,Action|Crime|Sci-Fi,2016,3.44,8,action crime scifi action crime scifi action crime scifi decade2010
135567,Independence Day: Resurgence (2016),Independence Day: Resurgence,Action|Adventure|Sci-Fi,2016,3.0,1,action adventure scifi action adventure scifi action adventure scifi decade2010
135569,Star Trek Beyond (2016),Star Trek Beyond,Action|Adventure|Sci-Fi,2016,3.82,11,action adventure scifi action adventure scifi action adventure scifi decade2010
135777,Golmaal (2006),Golmaal,Children|Comedy,2006,4.5,1,children comedy children comedy children comedy decade2000
135787,Bruce Lee: A Warrior's Journey (2000),Bruce Lee: A Warrior's Journey,Documentary,2000,3.5,1,documentary documentary documentary decade2000
135803,Five Element Ninjas (1982),Five Element Ninjas,Action,1982,3.5,1,action action action decade1980
135815,The Magnificent Ruffians (1979),The Magnificent Ruffians,Action|Drama,1979,4.0,1,action drama action drama action drama decade1970
135861,Ted 2 (2015),Ted 2,Comedy,2015,3.8,5,comedy comedy comedy decade2010
135885,Absolutely Anything (2015),Absolutely Anything,Comedy|Sci-Fi,2015,3.0,1,comedy scifi comedy scifi comedy scifi decade2010
135887,Minions (2015),Minions,Adventure|Animation|Children|Comedy,2015,3.82,11,adventure animation children comedy adventure animation children comedy adventure animation children comedy decade2010
135937,The Silence of the Hams (1994),The Silence of the Hams,Comedy|Thriller,1994,3.0,1,comedy thriller comedy thriller comedy thriller decade1990
136012,Bloodsport III (1996),Bloodsport III,Action|Thriller,1996,3.75,0,action thriller action thriller action thriller decade1990
136016,The Good Dinosaur (2015),The Good Dinosaur,Adventure|Animation|Children|Comedy|Fantasy,2015,3.67,3,adventure animation children comedy fantasy adventure animation children comedy fantasy adventure animation children comedy fantasy decade2010
136018,Black Mass (2015),Black Mass,Crime|Drama,2015,3.0,1,crime drama crime drama crime drama decade2010
136020,Spectre (2015),Spectre,Action|Adventure|Crime,2015,4.0,10,action adventure crime action adventure crime action adventure crime decade2010
136024,The Professional: Golgo 13 (1983),The Professional: Golgo 13,Action|Animation|Crime,1983,3.0,1,action animation crime action animation crime action animation crime decade1980
136297,Mortal Kombat: The Journey Begins (1995),Mortal Kombat: The Journey Begins,Action|Animation,1995,3.75,0,action animation action animation action animation decade1990
136305,Sharknado 3: Oh Hell No! (2015),Sharknado 3: Oh Hell No!,Horror|Sci-Fi,2015,3.75,0,horror scifi horror scifi horror scifi decade2010
136341,Scooby-Doo! and the Samurai Sword (2009),Scooby-Doo! and the Samurai Sword,Animation|Children|Comedy,2009,5.0,1,animation children comedy animation children comedy animation children comedy decade2000
136353,Scooby-Doo! and the Loch Ness Monster (2004),Scooby-Doo! and the Loch Ness Monster,Animation|Children|Comedy,2004,5.0,1,animation children comedy animation children comedy animation children comedy decade2000
136355,Big Top Scooby-Doo! (2012),Big Top Scooby-Doo!,Animation|Children|Comedy,2012,5.0,1,animation children comedy animation children comedy animation children comedy decade2010
136359,Scooby-Doo Goes Hollywood (1979),Scooby-Doo Goes Hollywood,Animation|Children|Comedy,1979,5.0,1,animation children comedy animation children comedy animation children comedy decade1970
136443,Gabriel Iglesias: Hot and Fluffy (2007),Gabriel Iglesias: Hot and Fluffy,Comedy,2007,3.75,0,comedy comedy comedy decade2000
136445,George Carlin: Back in Town (1996),George Carlin: Back in Town,Comedy,1996,5.0,1,comedy comedy comedy decade1990
136447,George Carlin: You Are All Diseased (1999),George Carlin: You Are All Diseased,Comedy,1999,5.0,1,comedy comedy comedy decade1990
136449,Ghost in the Shell 2.0 (2008),Ghost in the Shell 2.0,Action|Animation|Sci-Fi,2008,3.75,2,action animation scifi action animation scifi action animation scifi decade2000
136469,Larry David: Curb Your Enthusiasm (1999),Larry David: Curb Your Enthusiasm,Comedy,1999,5.0,1,comedy comedy comedy decade1990
136471,Kevin Hart: Laugh at My Pain (2011),Kevin Hart: Laugh at My Pain,Comedy|Documentary,2011,3.5,1,comedy documentary comedy documentary comedy documentary decade2010
136503,Tom and Jerry: Shiver Me Whiskers (2006),Tom and Jerry: Shiver Me Whiskers,Animation|Children|Comedy,2006,5.0,1,animation children comedy animation children comedy animation children comedy decade2000
136511,Jeff Dunham: All Over the Map (2014),Jeff Dunham: All Over the Map,Comedy,2014,3.75,0,comedy comedy comedy decade2010
136540,The FP (2012),The FP,Comedy,2012,4.5,1,comedy comedy comedy decade2010
136556,Kung Fu Panda: Secrets of the Masters (2011),Kung Fu Panda: Secrets of the Masters,Animation|Children,2011,5.0,1,animation children animation children animation children decade2010
136562,Steve Jobs (2015),Steve Jobs,Drama,2015,3.75,6,drama drama drama decade2010
136564,Macbeth (2015),Macbeth,Drama,2015,3.75,0,drama drama drama decade2010
136598,Vacation (2015),Vacation,Adventure|Comedy,2015,4.12,4,adventure comedy adventure comedy adventure comedy decade2010
136602,Creep (2014),Creep,Horror|Thriller,2014,4.0,1,horror thriller horror thriller horror thriller decade2010
136654,The Face of an Angel (2015),The Face of an Angel,Drama,2015,3.75,0,drama drama drama decade2010
136664,Wild Horses (2015),Wild Horses,Crime|Drama,2015,3.75,0,crime drama crime drama crime drama decade2010
136666,Search Party (2014),Search Party,Comedy,2014,3.5,1,comedy comedy comedy decade2010
136778,The Squeeze (2015),The Squeeze,Comedy|Drama,2015,3.75,0,comedy drama comedy drama comedy drama decade2010
136786,Careful What You Wish For (2015),Careful What You Wish For,Thriller,2015,3.75,0,thriller thriller thriller decade2010
136800,Robot Overlords (2014),Robot Overlords,Action|Adventure|Sci-Fi,2014,3.75,0,action adventure scifi action adventure scifi action adventure scifi decade2010
136816,Bad Asses on the Bayou (2015),Bad Asses on the Bayou,Action|Comedy,2015,3.75,0,action comedy action comedy action comedy decade2010
136834,The Eye: Infinity (2005),The Eye: Infinity,Horror,2005,5.0,1,horror horror horror decade2000
136838,Kiss me Kismet (2006),Kiss me Kismet,Comedy|Romance,2006,3.75,0,comedy romance comedy romance comedy romance decade2000
136840,Da geht noch was! (2013),Da geht noch was!,Comedy|Drama|Romance,2013,3.5,1,comedy drama romance comedy drama romance comedy drama romance decade2010
136850,Villain (1971),Villain,Crime|Drama|Thriller,1971,5.0,1,crime drama thriller crime drama thriller crime drama thriller decade1970
136859,The Lovers (2015),The Lovers,Action|Adventure|Romance|Sci-Fi,2015,3.75,0,action adventure romance scifi action adventure romance scifi action adventure romance scifi decade2010
136864,Batman v Superman: Dawn of Justice (2016),Batman v Superman: Dawn of Justice,Action|Adventure|Fantasy|Sci-Fi,2016,3.75,4,action adventure fantasy scifi action adventure fantasy scifi action adventure fantasy scifi decade2010
136912,God Loves Caviar (2012),God Loves Caviar,Adventure,2012,3.75,0,adventure adventure adventure decade2010
136958,Mortuary (1983),Mortuary,Horror,1983,3.75,0,horror horror horror decade1980
137218,April Morning (1988),April Morning,Drama,1988,3.75,0,drama drama drama decade1980
137337,Amy (2015),Amy,Documentary,2015,3.83,3,documentary documentary documentary decade2010
137345,That Demon Within (2014),That Demon Within,Crime|Thriller,2014,3.75,0,crime thriller crime thriller crime thriller decade2010
137517,Carnival Magic (1981),Carnival Magic,Drama|Fantasy,1981,3.75,0,drama fantasy drama fantasy drama fantasy decade1980
137595,Magic Mike XXL (2015),Magic Mike XXL,Comedy|Drama,2015,4.0,1,comedy drama comedy drama comedy drama decade2010
137857,The Jungle Book (2016),The Jungle Book,Adventure|Drama|Fantasy,2016,3.8,10,adventure drama fantasy adventure drama fantasy adventure drama fantasy decade2010
137859,Dragon Ball Z Gaiden: The Plot to Destroy the Saiyans (1993),Dragon Ball Z Gaiden: The Plot to Destroy the Saiyans,Action|Adventure|Animation,1993,4.0,1,action adventure animation action adventure animation action adventure animation decade1990
137863,Dragon Ball Z: Resurrection of F (2015),Dragon Ball Z: Resurrection of F,Action|Adventure|Animation|Fantasy,2015,4.0,1,action adventure animation fantasy action adventure animation fantasy action adventure animation fantasy decade2010
138036,The Man from U.N.C.L.E. (2015),The Man from U.N.C.L.E.,Action|Adventure|Comedy,2015,3.86,14,action adventure comedy action adventure comedy action adventure comedy decade2010
138186,Sorrow (2015),Sorrow,Crime|Drama|Horror,2015,3.75,0,crime drama horror crime drama horror crime drama horror decade2010
138204,7 Days in Hell (2015),7 Days in Hell,Comedy,2015,4.0,2,comedy comedy comedy decade2010
138208,The Walk (2015),The Walk,Adventure|Drama|Thriller,2015,3.5,1,adventure drama thriller adventure drama thriller adventure drama thriller decade2010
138210,13 Hours (2016),13 Hours,Drama,2016,3.75,4,drama drama drama decade2010
138396,There Will Come a Day (2013),There Will Come a Day,Comedy|Drama,2013,3.5,1,comedy drama comedy drama comedy drama decade2010
138546,The Opposite Sex (2014),The Opposite Sex,Comedy,2014,3.75,0,comedy comedy comedy decade2010
138610,The Gallows (2015),The Gallows,Horror|Thriller,2015,3.75,0,horror thriller horror thriller horror thriller decade2010
138632,Tokyo Tribe (2014),Tokyo Tribe,Action|Crime|Drama|Sci-Fi,2014,5.0,1,action crime drama scifi action crime drama scifi action crime drama scifi decade2010
138702,Feast (2014),Feast,Animation|Children|Comedy|Drama|Romance,2014,3.0,1,animation children comedy drama romance animation children comedy drama romance animation children comedy drama romance decade2010
138798,Joe Dirt 2: Beautiful Loser (2015),Joe Dirt 2: Beautiful Loser,Comedy,2015,3.75,0,comedy comedy comedy decade2010
138835,Return to Treasure Island (1988),Return to Treasure Island,Adventure|Animation|Comedy,1988,5.0,1,adventure animation comedy adventure animation comedy adventure animation comedy decade1980
138966,Nasu: Summer in Andalusia (2003),Nasu: Summer in Andalusia,Animation,2003,5.0,1,animation animation animation decade2000
139052,Dark Places (2015),Dark Places,Drama|Mystery|Thriller,2015,3.75,0,drama mystery thriller drama mystery thriller drama mystery thriller decade2010
139130,Afro Samurai (2007),Afro Samurai,Action|Adventure|Animation|Drama|Fantasy,2007,3.75,0,action adventure animation drama fantasy action adventure animation drama fantasy action adventure animation drama fantasy decade2000
139157,Massu Engira Maasilamani (2015),Massu Engira Maasilamani,Comedy|Horror|Thriller,2015,4.5,1,comedy horror thriller comedy horror thriller comedy horror thriller decade2010
139385,The Revenant (2015),The Revenant,Adventure|Drama,2015,4.12,28,adventure drama adventure drama adventure drama decade2010
139415,Irrational Man (2015),Irrational Man,Crime|Drama,2015,3.0,1,crime drama crime drama crime drama decade2010
139511,Exte: Hair Extensions (2007),Exte: Hair Extensions,Horror,2007,3.0,1,horror horror horror decade2000
139640,Ooops! Noah is Gone... (2015),Ooops! Noah is Gone...,Animation,2015,5.0,1,animation animation animation decade2010
139642,Southpaw (2015),Southpaw,Action|Drama,2015,3.62,4,action drama action drama action drama decade2010
139644,Sicario (2015),Sicario,Crime|Drama|Mystery,2015,3.7,10,crime drama mystery crime drama mystery crime drama mystery decade2010
139655,Goodnight Mommy (Ich seh ich seh) (2014),Goodnight Mommy (Ich seh ich seh),Drama|Fantasy|Horror|Thriller,2014,3.0,1,drama fantasy horror thriller drama fantasy horror thriller drama fantasy horror thriller decade2010
139717,10 Cent Pistol (2015),10 Cent Pistol,Crime|Thriller,2015,3.75,0,crime thriller crime thriller crime thriller decade2010
139747,Before We Go (2014),Before We Go,Romance,2014,3.5,1,romance romance romance decade2010
139855,Anomalisa (2015),Anomalisa,Animation|Comedy|Fantasy,2015,3.25,2,animation comedy fantasy animation comedy fantasy animation comedy fantasy decade2010
139857,Colonia (2016),Colonia,Thriller,2016,3.75,0,thriller thriller thriller decade2010
139859,Ghost in the Shell Arise - Border 2: Ghost Whispers (2013),Ghost in the Shell Arise - Border 2: Ghost Whispers,Action|Animation|Sci-Fi|Thriller,2013,3.75,0,action animation scifi thriller action animation scifi thriller action animation scifi thriller decade2010
139915,How to Make Love Like an Englishman (2014),How to Make Love Like an Englishman,Comedy|Romance,2014,3.75,0,comedy romance comedy romance comedy romance decade2010
139994,Fracchia contro Dracula (1985),Fracchia contro Dracula,Comedy|Horror,1985,4.0,1,comedy horror comedy horror comedy horror decade1980
140016,Always Watching: A Marble Hornets Story (2015),Always Watching: A Marble Hornets Story,Horror,2015,3.75,0,horror horror horror decade2010
140038,Madly in Love (1981),Madly in Love,Comedy,1981,4.5,1,comedy comedy comedy decade1980
140110,The Intern (2015),The Intern,Comedy,2015,4.0,11,comedy comedy comedy decade2010
140133,Hollywood Chainsaw Hookers (1988),Hollywood Chainsaw Hookers,Comedy|Horror,1988,5.0,1,comedy horror comedy horror comedy horror decade1980
140162,Love (2015),Love,Drama|Romance,2015,4.5,1,drama romance drama romance drama romance decade2010
140174,Room (2015),Room,Drama,2015,4.0,6,drama drama drama decade2010
140237,The Runner (2015),The Runner,Drama,2015,3.75,0,drama drama drama decade2010
140247,The Gift (2015),The Gift,Drama|Horror,2015,4.0,3,drama horror drama horror drama horror decade2010
140265,George Carlin: Jammin' in New York (1992),George Carlin: Jammin' in New York,Comedy,1992,5.0,1,comedy comedy comedy decade1990
140267,The Witch (2015),The Witch,Horror,2015,4.0,1,horror horror horror decade2010
140289,Men & Chicken (2015),Men & Chicken,Comedy|Drama,2015,4.0,1,comedy drama comedy drama comedy drama decade2010
140301,The Escort (2015),The Escort,Comedy|Romance,2015,3.0,1,comedy romance comedy romance comedy romance decade2010
140359,Doctor Who: The Waters of Mars (2009),Doctor Who: The Waters of Mars,Adventure|Children|Sci-Fi,2009,4.0,4,adventure children scifi adventure children scifi adventure children scifi decade2000
140481,"Family Guy Presents: Something, Something, Something, Dark Side (2009)","Family Guy Presents: Something, Something, Something, Dark Side",Animation|Comedy|Sci-Fi,2009,4.5,1,animation comedy scifi animation comedy scifi animation comedy scifi decade2000
140523,"Visit, The (2015)","Visit, The",Comedy|Horror,2015,3.5,1,comedy horror comedy horror comedy horror decade2010
140525,Secret in Their Eyes (2015),Secret in Their Eyes,Crime|Drama|Mystery,2015,3.75,0,crime drama mystery crime drama mystery crime drama mystery decade2010
140541,The Electric Hotel (1908),The Electric Hotel,Animation|Comedy|Sci-Fi,1908,4.0,1,animation comedy scifi animation comedy scifi animation comedy scifi decade1900
140561,Jeff Ross Roasts Criminals: Live at Brazos County Jail (2015),Jeff Ross Roasts Criminals: Live at Brazos County Jail,Comedy|Documentary,2015,4.0,1,comedy documentary comedy documentary comedy documentary decade2010
140627,Battle For Sevastopol (2015),Battle For Sevastopol,Drama|Romance|War,2015,5.0,1,drama romance war drama romance war drama romance war decade2010
140711,American Ultra (2015),American Ultra,Action|Comedy|Sci-Fi|Thriller,2015,3.5,4,action comedy scifi thriller action comedy scifi thriller action comedy scifi thriller decade2010
140715,Straight Outta Compton (2015),Straight Outta Compton,Drama,2015,4.21,7,drama drama drama decade2010
140725,Cop Car (2015),Cop Car,Crime|Thriller,2015,3.5,2,crime thriller crime thriller crime thriller decade2010
140737,The Lost Room (2006),The Lost Room,Action|Fantasy|Mystery,2006,3.5,1,action fantasy mystery action fantasy mystery action fantasy mystery decade2000
140816,Tangerine (2015),Tangerine,Comedy|Drama,2015,4.5,1,comedy drama comedy drama comedy drama decade2010
140850,Every Secret Thing (2014),Every Secret Thing,Crime|Drama|Mystery|Thriller,2014,3.75,0,crime drama mystery thriller crime drama mystery thriller crime drama mystery thriller decade2010
140852,964 Pinocchio (1991),964 Pinocchio,Horror|Sci-Fi,1991,3.75,0,horror scifi horror scifi horror scifi decade1990
140928,Joy (2015),Joy,Comedy|Drama,2015,3.67,3,comedy drama comedy drama comedy drama decade2010
140956,Ready Player One,Ready Player One,Action|Sci-Fi|Thriller,0,3.5,4,action scifi thriller action scifi thriller action scifi thriller
141004,Victor Frankenstein (2015),Victor Frankenstein,Drama|Horror|Sci-Fi,2015,4.5,1,drama horror scifi drama horror scifi drama horror scifi decade2010
141400,Invincible Shaolin (1978),Invincible Shaolin,Action,1978,4.0,1,action action action decade1970
141408,Scouts Guide to the Zombie Apocalypse (2015),Scouts Guide to the Zombie Apocalypse,Action|Comedy|Horror,2015,3.75,2,action comedy horror action comedy horror action comedy horror decade2010
141422,Suffragette (2015),Suffragette,Drama,2015,3.75,0,drama drama drama decade2010
141513,Fort Tilden (2014),Fort Tilden,Comedy,2014,4.0,1,comedy comedy comedy decade2010
141544,Turbo Kid (2015),Turbo Kid,Action|Adventure|Sci-Fi,2015,4.0,2,action adventure scifi action adventure scifi action adventure scifi decade2010
141646,The Unauthorized Saved by the Bell Story (2014),The Unauthorized Saved by the Bell Story,Comedy|Drama,2014,3.5,1,comedy drama comedy drama comedy drama decade2010
141668,War Room (2015),War Room,Drama,2015,3.75,0,drama drama drama decade2010
141688,Legend (2015),Legend,Crime|Thriller,2015,3.5,2,crime thriller crime thriller crime thriller decade2010
141718,Deathgasm (2015),Deathgasm,Comedy|Horror,2015,5.0,1,comedy horror comedy horror comedy horror decade2010
141749,The Danish Girl (2015),The Danish Girl,Drama,2015,3.75,2,drama drama drama decade2010
141799,Cooties (2015),Cooties,Comedy|Horror,2015,3.5,1,comedy horror comedy horror comedy horror decade2010
141810,Autumn Marathon (1979),Autumn Marathon,Comedy|Drama,1979,4.0,1,comedy drama comedy drama comedy drama decade1970
141816,12 Chairs (1976),12 Chairs,Adventure|Comedy,1976,5.0,1,adventure comedy adventure comedy adventure comedy decade1970
141818,Ordinary Miracle (1978),Ordinary Miracle,Comedy|Drama|Fantasy|Romance,1978,4.5,1,comedy drama fantasy romance comedy drama fantasy romance comedy drama fantasy romance decade1970
141820,Old Men: Robbers (1971),Old Men: Robbers,Comedy,1971,4.0,1,comedy comedy comedy decade1970
141830,Unbelievable Adventures of Italians in Russia (1974),Unbelievable Adventures of Italians in Russia,Adventure|Comedy,1974,4.5,1,adventure comedy adventure comedy adventure comedy decade1970
141836,It Can't Be! (1975),It Can't Be!,Comedy,1975,4.5,1,comedy comedy comedy decade1970
141844,12 Chairs (1971),12 Chairs,Adventure|Comedy,1971,4.5,1,adventure comedy adventure comedy adventure comedy decade1970
141846,Steve Jobs: The Man in the Machine (2015),Steve Jobs: The Man in the Machine,Documentary,2015,4.0,1,documentary documentary documentary decade2010
141890,Beasts of No Nation (2015),Beasts of No Nation,Drama|War,2015,3.0,2,drama war drama war drama war decade2010
141928,Bloodsucking Bastards (2015),Bloodsucking Bastards,Comedy|Horror,2015,5.0,1,comedy horror comedy horror comedy horror decade2010
141994,Saving Christmas (2014),Saving Christmas,Children|Comedy,2014,3.75,0,children comedy children comedy children comedy decade2010
142020,Oscar (1967),Oscar,Comedy,1967,5.0,1,comedy comedy comedy decade1960
142056,Iron Man & Hulk: Heroes United (2013),Iron Man & Hulk: Heroes United,Action|Adventure|Animation,2013,3.0,1,action adventure animation action adventure animation action adventure animation decade2010
142074,Knock Knock (2015),Knock Knock,Crime|Horror|Thriller,2015,3.75,0,crime horror thriller crime horror thriller crime horror thriller decade2010
142115,The Blue Planet (2001),The Blue Planet,Documentary,2001,4.75,2,documentary documentary documentary decade2000
142196,Cornered! (2009),Cornered!,Comedy|Horror,2009,4.5,1,comedy horror comedy horror comedy horror decade2000
142222,Demolition (2016),Demolition,Drama,2016,3.67,3,drama drama drama decade2010
142366,Cigarette Burns (2005),Cigarette Burns,Horror|Thriller,2005,3.0,1,horror thriller horror thriller horror thriller decade2000
142372,Our Brand Is Crisis (2015),Our Brand Is Crisis,Comedy|Drama,2015,3.5,1,comedy drama comedy drama comedy drama decade2010
142420,High Rise (2015),High Rise,Action|Drama|Sci-Fi,2015,3.5,1,action drama scifi action drama scifi action drama scifi decade2010
142422,The Night Before (2015),The Night Before,Comedy,2015,4.25,4,comedy comedy comedy decade2010
142424,Into the Forest (2015),Into the Forest,Drama|Sci-Fi,2015,3.75,0,drama scifi drama scifi drama scifi decade2010
142444,The Editor (2015),The Editor,Comedy|Horror|Mystery,2015,5.0,1,comedy horror mystery comedy horror mystery comedy horror mystery decade2010
142448,Everest (2015),Everest,Adventure|Drama|Thriller,2015,3.5,4,adventure drama thriller adventure drama thriller adventure drama thriller decade2010
142488,Spotlight (2015),Spotlight,Thriller,2015,4.25,18,thriller thriller thriller decade2010
142507,Pawn Sacrifice (2015),Pawn Sacrifice,Drama,2015,3.75,0,drama drama drama decade2010
142509,Hardcore Henry (2015),Hardcore Henry,Action|Adventure|Sci-Fi,2015,3.75,2,action adventure scifi action adventure scifi action adventure scifi decade2010
142536,Burnt (2015),Burnt,Drama,2015,3.75,0,drama drama drama decade2010
142550,Ryuzo and the Seven Henchmen (2015),Ryuzo and the Seven Henchmen,Action|Comedy,2015,4.5,1,action comedy action comedy action comedy decade2010
142558,If I Were a Rich Man (2002),If I Were a Rich Man,Comedy,2002,3.0,1,comedy comedy comedy decade2000
142598,Last Shift (2014),Last Shift,Horror,2014,4.0,1,horror horror horror decade2010
142602,"F*ck You, Goethe 2 (2015)","F*ck You, Goethe 2",Comedy,2015,3.75,0,comedy comedy comedy decade2010
142831,Garam Masala (2005),Garam Masala,Comedy,2005,4.5,1,comedy comedy comedy decade2000
142961,Life Eternal (2015),Life Eternal,Comedy|Crime|Thriller,2015,3.75,0,comedy crime thriller comedy crime thriller comedy crime thriller decade2010
142997,Hotel Transylvania 2 (2015),Hotel Transylvania 2,Animation|Comedy,2015,3.5,2,animation comedy animation comedy animation comedy decade2010
143001,Anti-Social (2015),Anti-Social,Crime,2015,3.75,0,crime crime crime decade2010
